Key=country|OSid|siteid|slot,bid,win probability,estimated win probability,error in estimate
BR|3|4028cbff36f39ce2013746a1f27530a5|320X50,0.41,0.115385,0.115385,0
BR|3|4028cbff36f39ce2013746a1f27530a5|320X50,0.43,0.205882,0.205882,0
BR|3|4028cbff36f39ce201374d7c398a3148|320X50,0.31,0,0.551587,-0.551587
BR|3|4028cbff36f39ce201374d7c398a3148|320X50,0.46,0,0.551587,-0.551587
BR|3|4028cbff379738bf013798b0a2af00ac|320X50,0.14,0,0.505376,-0.505376
BR|3|4028cbff379738bf013798b0a2af00ac|320X50,0.26,0,0.513514,-0.513514
BR|3|4028cbff379738bf013798b0a2af00ac|320X50,0.3,0.56,0.56,0
BR|3|4028cbff379738bf013798b0a2af00ac|320X50,0.36,0.554054,0.554054,0
BR|3|4028cbff379738bf013798b0a2af00ac|320X50,0.37,0.725806,0.725806,0
BR|3|4028cbff379738bf013798b0a2af00ac|320X50,0.48,0.507042,0.507042,0
BR|3|4028cbff379738bf0137e05ad87b0e42|320X50,0.36,0.0689655,0.0689655,0
BR|3|4028cbff379738bf0137e05ad87b0e42|320X50,0.37,0,0.0689655,-0.0689655
BR|3|4028cbff379738bf01382d3cfd722120|320X50,0.23,0.411523,0.411523,0
BR|3|4028cbff379738bf013833ed6b6522e5|320X50,0.21,0,0.0708245,-0.0708245
BR|3|4028cbff379738bf013833ed6b6522e5|320X50,0.26,0,0.0708245,-0.0708245
BR|3|4028cbff379738bf013833ed6b6522e5|320X50,0.35,0,0.0708245,-0.0708245
BR|3|4028cbff379738bf013833ed6b6522e5|320X50,0.41,0,0.0708245,-0.0708245
BR|3|4028cbff379738bf013833ed6b6522e5|320X50,0.43,0,0.0708245,-0.0708245
BR|3|4028cbff3841462901385608f6030565|320X50,0.11,0.190909,0.190909,0
BR|3|4028cbff3841462901385608f6030565|320X50,0.13,0,0.190909,-0.190909
BR|3|4028cbff384146290138574bba0b05a1|320X50,0.16,0,0.416035,-0.416035
BR|3|4028cbff384146290138574bba0b05a1|320X50,0.18,0.272727,0.272727,0
BR|3|4028cbff384146290138574bba0b05a1|320X50,0.4,0,0.447377,-0.447377
BR|3|4028cbff3841462901385dbbbbed0763|320X50,0.15,0,0.698529,-0.698529
BR|3|4028cbff3841462901385dbbbbed0763|320X50,0.33,0,0.698529,-0.698529
BR|3|4028cbff38989ad10138a27c725a024d|320X50,0.45,0,0.0508475,-0.0508475
BR|3|4028cbff38989ad10138af34c12704c0|320X48,0.27,0,0.598808,-0.598808
BR|3|4028cbff38989ad10138af34c12704c0|320X48,0.32,0,0.631769,-0.631769
BR|3|4028cbff38989ad10138af34c12704c0|320X50,0.4,0,0.470485,-0.470485
BR|3|4028cbff38989ad10138af34c12704c0|320X50,0.41,0,0.466667,-0.466667
BR|3|4028cbff38989ad10138ba102cd405dd|320X50,0.25,0.257143,0.257143,0
BR|3|4028cbff38989ad10138ba102cd405dd|320X50,0.47,0,0.365979,-0.365979
BR|3|4028cbff39009b240139063e60c700bc|320X50,0.49,0.0337079,0.0337079,0
BR|3|4028cbff39009b2401391e41945d025f|320X48,0.47,0,0.618406,-0.618406
BR|3|4028cbff39009b2401391e41945d025f|320X50,0.49,0.294118,0.294118,0
BR|3|4028cbff39009b24013932657fc50450|320X50,0.23,0,0.847458,-0.847458
BR|3|4028cbff39009b24013932657fc50450|320X50,0.23,0.847458,0.847458,0
BR|3|4028cbff39009b24013932657fc50450|320X50,0.3,0,0.847458,-0.847458
BR|3|4028cbff39009b24013949683d090611|320X50,0.39,0,0.104167,-0.104167
BR|3|4028cbff39009b2401394b46093e0639|320X50,0.31,0,0.67619,-0.67619
BR|3|4028cbff39009b2401394b46093e0639|320X50,0.45,0,0.67619,-0.67619
BR|3|4028cbff39009b24013970250f3e094e|320X50,0.47,0,0.5,-0.5
BR|3|4028cbff39009b240139760e82320a2b|320X48,0.35,0,0.450271,-0.450271
BR|3|4028cbff39009b240139760e82320a2b|320X48,0.38,0,0.450271,-0.450271
BR|3|4028cbff39009b240139760e82320a2b|320X48,0.48,0,0.450271,-0.450271
BR|3|4028cbff39009b240139760e82320a2b|320X50,0.32,0.130435,0.130435,0
BR|3|4028cbff3977a43c01397abd51db0033|320X50,0.3,0,0.734694,-0.734694
BR|3|4028cbff3977a43c01397cc6059a0075|320X50,0.18,0,0.0375,-0.0375
BR|3|4028cbff3977a43c01397cc6059a0075|728X90,0.34,0,0.304654,-0.304654
BR|3|4028cbff3977a43c01397cc6059a0075|728X90,0.39,0,0.304654,-0.304654
BR|3|4028cbff3977a43c01397cc6059a0075|728X90,0.44,0,0.304654,-0.304654
BR|3|4028cbff3977a43c01397cc6059a0075|728X90,0.47,0,0.304654,-0.304654
BR|3|4028cbff3977a43c01397cc6ff340076|320X50,0.41,0.0204778,0.0204778,0
BR|3|4028cbff39bf65120139fc7c67c204bc|320X50,0.37,0.333333,0.333333,0
BR|3|4028cbff39bf6512013a023b4fd90538|320X50,0.05,0,0.0203046,-0.0203046
BR|3|4028cbff39bf6512013a023b4fd90538|320X50,0.18,0,0.0157415,-0.0157415
BR|3|4028cbff39bf6512013a023b4fd90538|320X50,0.2,0,0.0157415,-0.0157415
BR|3|4028cbff39bf6512013a023b4fd90538|320X50,0.2,0,0.0157415,-0.0157415
BR|3|4028cbff39bf6512013a023b4fd90538|320X50,0.21,0,0.0157415,-0.0157415
BR|3|4028cbff39bf6512013a023b4fd90538|320X50,0.23,0,0.0157415,-0.0157415
BR|3|4028cbff39bf6512013a023b4fd90538|320X50,0.24,0,0.0157415,-0.0157415
BR|3|4028cbff39bf6512013a023b4fd90538|320X50,0.35,0,0.0157415,-0.0157415
BR|3|4028cbff39bf6512013a023b4fd90538|320X50,0.38,0,0.0157415,-0.0157415
BR|3|4028cbff39bf6512013a023b4fd90538|320X50,0.49,0,0.0157415,-0.0157415
BR|3|4028cbff39bf6512013a1bf7c04a06ed|320X50,0.14,0,0.602657,-0.602657
BR|3|4028cbff39bf6512013a1bf7c04a06ed|320X50,0.26,0,0.602657,-0.602657
BR|3|4028cbff39bf6512013a1bf7c04a06ed|320X50,0.34,0,0.602657,-0.602657
BR|3|4028cbff39bf6512013a1bf7c04a06ed|728X90,0.15,0,0.798611,-0.798611
BR|3|4028cbff39bf6512013a1bf7c04a06ed|728X90,0.42,0,0.798611,-0.798611
BR|3|4028cbff39bf6512013a1bf7c04a06ed|728X90,0.44,0,0.798611,-0.798611
BR|3|4028cbff39bf6512013a1bf7c04a06ed|728X90,0.49,0,0.798611,-0.798611
BR|3|4028cbff3a4e5dd7013a4e9411a10008|320X50,0.25,0,0.278132,-0.278132
BR|3|4028cbff3a4e5dd7013a4e9411a10008|320X50,0.47,0,0.278132,-0.278132
BR|3|4028cbff3a6eaf57013a7569e3b60072|320X48,0.31,0,0.979592,-0.979592
BR|3|4028cbff3a6eaf57013a95a668f7038f|320X50,0.31,0.759669,0.759669,0
BR|3|4028cbff3a6eaf57013a95a668f7038f|320X50,0.45,0.787879,0.787879,0
BR|3|4028cbff3a6eaf57013a95a668f7038f|320X50,0.48,0.785714,0.785714,0
BR|3|4028cbff3a6eaf57013a95a668f7038f|320X50,0.49,0.827586,0.827586,0
BR|3|4028cbff3a6eaf57013a9f49f04c04f7|320X50,0.44,0,0.216937,-0.216937
BR|3|4028cbff3a6eaf57013a9f49f04c04f7|728X90,0.35,0,0.0545455,-0.0545455
BR|3|4028cbff3aab0518013aadaba2300037|320X48,0.13,0,0.569249,-0.569249
BR|3|4028cbff3aab0518013aadaba2300037|320X48,0.19,0,0.675934,-0.675934
BR|3|4028cbff3aab0518013aadaba2300037|320X48,0.4,0,0.818182,-0.818182
BR|3|4028cbff3aab0518013aadaba2300037|320X48,0.49,0,0.818182,-0.818182
BR|3|4028cbff3aab0518013ab6650b2800d0|320X50,0.47,0,0.448598,-0.448598
BR|3|4028cbff3aab0518013acc4067ea023b|728X90,0.18,0,0.0288462,-0.0288462
BR|3|4028cbff3aab0518013adb53938f0370|320X50,0.14,0.401515,0.401515,0
BR|3|4028cbff3aab0518013adb53938f0370|320X50,0.16,0,0.401515,-0.401515
BR|3|4028cbff3aab0518013adb53938f0370|320X50,0.26,0,0.401515,-0.401515
BR|3|4028cbff3aab0518013adb53938f0370|320X50,0.37,0,0.401515,-0.401515
BR|3|4028cbff3aab0518013af3c7046e04af|320X50,0.17,0,0.362745,-0.362745
BR|3|4028cbff3af511e5013af9ea62d90074|320X50,0.3,0,0.011236,-0.011236
BR|3|4028cbff3af511e5013af9ea62d90074|320X50,0.4,0,0.011236,-0.011236
BR|3|4028cbff3af511e5013afea67879010b|320X50,0.21,0,0.00430571,-0.00430571
BR|3|4028cbff3af511e5013afea67879010b|320X50,0.39,0,0.00430571,-0.00430571
BR|3|4028cbff3af511e5013afea67879010b|320X50,0.41,0,0.00430571,-0.00430571
BR|3|4028cbff3af511e5013b07c6d64e01f7|320X50,0.45,0,0.574633,-0.574633
BR|3|4028cbff3af511e5013b07c6d64e01f7|320X50,0.47,0,0.574633,-0.574633
BR|3|4028cbff3af511e5013b169bd0c70286|728X90,0.22,0,0.545455,-0.545455
BR|3|4028cbff3b187e27013b1c064623005b|320X50,0.14,0,0.545455,-0.545455
BR|3|4028cbff3b187e27013b1c064623005b|320X50,0.23,0,0.340048,-0.340048
BR|3|4028cbff3b187e27013b1c064623005b|320X50,0.25,0,0.159744,-0.159744
BR|3|4028cbff3b187e27013b1c064623005b|320X50,0.3,0.238095,0.238095,0
BR|3|4028cbff3b187e27013b1c064623005b|320X50,0.35,0.190476,0.190476,0
BR|3|4028cbff3b187e27013b1c064623005b|320X50,0.38,0,0.142857,-0.142857
BR|3|4028cbff3b187e27013b1c064623005b|320X50,0.43,0.0714286,0.0714286,0
BR|3|4028cbff3b187e27013b1cc0d82b0060|320X50,0.22,0,0.374074,-0.374074
BR|3|4028cbff3b187e27013b2785cc21015e|320X50,0.31,0,0.54122,-0.54122
BR|3|4028cbff3b187e27013b2785cc21015e|320X50,0.34,0,0.596613,-0.596613
BR|3|4028cbff3b187e27013b2785cc21015e|728X90,0.21,0,0.0693069,-0.0693069
BR|3|4028cbff3b187e27013b2785cc21015e|728X90,0.22,0,0.0693069,-0.0693069
BR|3|4028cbff3b187e27013b2785cc21015e|728X90,0.35,0,0.0693069,-0.0693069
BR|3|4028cbff3b187e27013b2788943c0161|320X50,0.23,0,0.13369,-0.13369
BR|3|4028cbff3b187e27013b2788943c0161|320X50,0.34,0,0.13369,-0.13369
BR|3|4028cbff3b187e27013b2788943c0161|320X50,0.4,0,0.13369,-0.13369
BR|3|4028cbff3b187e27013b278a88a00162|320X50,0.13,0,0.314815,-0.314815
BR|3|4028cbff3b187e27013b27b382800174|320X50,0.43,0,0.220524,-0.220524
BR|3|4028cbff3b187e27013b27b382800174|320X50,0.44,0,0.220524,-0.220524
BR|3|4028cbff3b187e27013b27b382800174|320X50,0.46,0,0.220524,-0.220524
BR|3|4028cbff3b187e27013b27b654090176|320X50,0.36,0.496241,0.496241,0
BR|3|4028cbff3b187e27013b27b654090176|320X50,0.42,0,0.496241,-0.496241
BR|3|4028cbff3b187e27013b2cc14ce301f4|320X50,0.47,0,0.0882353,-0.0882353
BR|3|4028cbff3b187e27013b2cc14ce301f4|320X50,0.48,0.0882353,0.0882353,0
BR|3|4028cbff3b187e27013b3b9b7ee60286|320X50,0.13,0.0617978,0.0617978,0
BR|3|4028cbff3b187e27013b3b9b7ee60286|320X50,0.26,0.0743243,0.0743243,0
BR|3|4028cbff3b187e27013b3b9b7ee60286|320X50,0.4,0,0.0743243,-0.0743243
BR|3|4028cbff3b187e27013b47f773bf0848|728X90,0.44,0,0.0413223,-0.0413223
BR|3|4028cbff3b5f0a29013b6551960d0277|320X50,0.22,0,0.221277,-0.221277
BR|3|4028cbff3b5f0a29013b6551960d0277|320X50,0.3,0,0.221277,-0.221277
BR|3|4028cbff3b5f0a29013b6551960d0277|320X50,0.49,0,0.221277,-0.221277
BR|3|4028cbff3b5f0a29013b7088a5330395|320X48,0.43,0.782609,0.782609,0
BR|3|4028cbff3b5f0a29013b7088a5330395|728X90,0.25,0,0.164179,-0.164179
BR|3|4028cbff3b5f0a29013b7088a5330395|728X90,0.35,0,0.140351,-0.140351
BR|3|4028cbff3b93b240013ba11f64ba00d5|320X50,0.39,0,0.221662,-0.221662
BR|3|4028cbff3b93b240013bb690a02d02ae|320X480,0.22,0,0.037037,-0.037037
BR|3|4028cbff3b93b240013bbd28d3b903aa|320X50,0.42,0,0.037037,-0.037037
BR|3|4028cbff3b93b240013bc194282d03f1|320X50,0.34,0,0.0152905,-0.0152905
BR|3|4028cbff3b93b240013bfb2a8fbc06db|320X50,0.21,0,0.165468,-0.165468
BR|3|44c27851697a461bbfd4dae4a4211941|320X50,0.39,0,0.547619,-0.547619
BR|3|4623966d024f431492a24f1b6bf86a2f|320X50,0.27,0,0.227075,-0.227075
BR|3|4623966d024f431492a24f1b6bf86a2f|320X50,0.47,0,0.124498,-0.124498
BR|3|4623966d024f431492a24f1b6bf86a2f|320X50,0.49,0,0.124498,-0.124498
BR|3|46a69e5df1bf4a3dbc62aa9bab070d8d|320X50,0.46,0,0.834596,-0.834596
BR|3|46a69e5df1bf4a3dbc62aa9bab070d8d|728X90,0.21,0.57971,0.57971,0
BR|3|46e5ea9b8ced486fb09783575629f9a4|320X50,0.42,0,0.00784314,-0.00784314
BR|3|46e5ea9b8ced486fb09783575629f9a4|320X50,0.44,0,0.00784314,-0.00784314
BR|3|479eea48fe3841d5b827541aeb646321|320X50,0.4,0,0.465596,-0.465596
BR|3|481735e7b4254dcd9e0b6002d229a774|728X90,0.38,0.03125,0.03125,0
BR|3|481735e7b4254dcd9e0b6002d229a774|728X90,0.41,0,0.03125,-0.03125
BR|3|483bee935de240b4a5b96da43defb6da|320X50,0.45,0,0.204545,-0.204545
BR|3|4af25f8dde64458ca64562318f0a4c6e|320X50,0.2,0,0.169697,-0.169697
BR|3|4ba046015d5e4324abce3bda444a82a2|320X50,0.44,0,0.0340426,-0.0340426
BR|3|4ceb44b7f9e444859d340f2c7c3402a3|320X50,0.15,0,0.707909,-0.707909
BR|3|4ceb44b7f9e444859d340f2c7c3402a3|320X50,0.19,0,0.777886,-0.777886
BR|3|4ceb44b7f9e444859d340f2c7c3402a3|320X50,0.22,0,0.806366,-0.806366
BR|3|4ceb44b7f9e444859d340f2c7c3402a3|320X50,0.31,0,0.80818,-0.80818
BR|3|4ceb44b7f9e444859d340f2c7c3402a3|320X50,0.4,0,0.675098,-0.675098
BR|3|4ceb44b7f9e444859d340f2c7c3402a3|320X50,0.49,0,0.923077,-0.923077
BR|3|4d473a4c29bd403184c7c639f08da91f|320X50,0.46,0,0.00719424,-0.00719424
BR|3|4e03d08dbd3f4c268287091ee95f7b07|320X50,0.24,0,0.0357143,-0.0357143
BR|3|4ec29465e0084c9c96c2362f06debda2|320X50,0.29,0,0.0243902,-0.0243902
BR|3|4ec29465e0084c9c96c2362f06debda2|320X50,0.39,0,0.0243902,-0.0243902
BR|3|4f8b375a7c7449f18c75ef473f140e34|320X50,0.28,0,0.374074,-0.374074
BR|3|4f8b375a7c7449f18c75ef473f140e34|320X50,0.48,0,0.374074,-0.374074
BR|3|4f9223766eec41fb828899f5dcc4c498|320X50,0.2,0,0.0359897,-0.0359897
BR|3|4fa1db79af2b48839b3f404aca919a4e|320X50,0.06,0,0.382979,-0.382979
BR|3|4fe8d8b9f7934bfa871267278eb510f8|320X50,0.36,0.0833333,0.0833333,0
BR|3|4fe8d8b9f7934bfa871267278eb510f8|320X50,0.49,0,0.0833333,-0.0833333
BR|3|505b071e105147b380d08efb299adb54|320X50,0.29,0,0.043956,-0.043956
BR|3|509ee7aa5d9f46f49fcf3a1388e0401a|320X50,0.39,0,0.0522088,-0.0522088
BR|3|509ee7aa5d9f46f49fcf3a1388e0401a|320X50,0.42,0,0.0522088,-0.0522088
BR|3|509ee7aa5d9f46f49fcf3a1388e0401a|320X50,0.43,0,0.0522088,-0.0522088
BR|3|549178af9535474ea1d39b0d27471456|320X50,0.39,0.1,0.1,0
BR|3|57030845fa824b86ac5d9534a721d467|320X50,0.37,0,0.105263,-0.105263
BR|3|57030845fa824b86ac5d9534a721d467|320X50,0.42,0,0.105263,-0.105263
BR|3|5747723a4e6e4c0f8187dc977c003fb4|320X50,0.33,0.131148,0.131148,0
BR|3|5747723a4e6e4c0f8187dc977c003fb4|320X50,0.37,0,0.131148,-0.131148
BR|3|5747723a4e6e4c0f8187dc977c003fb4|320X50,0.38,0,0.131148,-0.131148
BR|3|575a4cae17f0499faa837d882e84cec2|320X50,0.49,0,0.509843,-0.509843
BR|3|5921871d1cad4b06a00d1785c696b9d9|320X50,0.1,0,0.0335033,-0.0335033
BR|3|5921871d1cad4b06a00d1785c696b9d9|320X50,0.22,0.0163934,0.0163934,0
BR|3|5921871d1cad4b06a00d1785c696b9d9|320X50,0.36,0.591837,0.591837,0
BR|3|5921871d1cad4b06a00d1785c696b9d9|320X50,0.41,0,0.74,-0.74
BR|3|593d6d0a67bc44a694d0b1c94afddf0d|320X50,0.49,0.409091,0.409091,0
BR|3|593d8af195894149afd1347e2c2566de|320X50,0.35,0,0.538462,-0.538462
BR|3|598128abec7944779b8981e0cb07aa97|320X50,0.1,0.0526316,0.0526316,0
BR|3|598128abec7944779b8981e0cb07aa97|320X50,0.11,0.18447,0.18447,0
BR|3|598128abec7944779b8981e0cb07aa97|320X50,0.15,0,0.24309,-0.24309
BR|3|598128abec7944779b8981e0cb07aa97|320X50,0.21,0.1875,0.1875,0
BR|3|598128abec7944779b8981e0cb07aa97|320X50,0.32,0.0555556,0.0555556,0
BR|3|598128abec7944779b8981e0cb07aa97|320X50,0.34,0,0.218795,-0.218795
BR|3|598128abec7944779b8981e0cb07aa97|320X50,0.49,0.461538,0.461538,0
BR|3|599ee1ef420a4b59862dbb9a8f8665de|320X50,0.15,0,0.608046,-0.608046
BR|3|599ee1ef420a4b59862dbb9a8f8665de|320X50,0.16,0,0.617021,-0.617021
BR|3|599ee1ef420a4b59862dbb9a8f8665de|320X50,0.2,0,0.617021,-0.617021
BR|3|599ee1ef420a4b59862dbb9a8f8665de|320X50,0.25,0,0.617021,-0.617021
BR|3|599ee1ef420a4b59862dbb9a8f8665de|320X50,0.28,0,0.617021,-0.617021
BR|3|599ee1ef420a4b59862dbb9a8f8665de|320X50,0.36,0,0.617021,-0.617021
BR|3|599ee1ef420a4b59862dbb9a8f8665de|320X50,0.4,0,0.617021,-0.617021
BR|3|5a854d8f1f474e0bb342e0268ef52945|320X50,0.24,0,0.55914,-0.55914
BR|3|5a854d8f1f474e0bb342e0268ef52945|320X50,0.26,0,0.55914,-0.55914
BR|3|5ac2fe57faf944eba20df2490e606762|320X50,0.11,0.789474,0.67708,0.112394
BR|3|5ac2fe57faf944eba20df2490e606762|320X50,0.11,0.67708,0.67708,0
BR|3|5ac2fe57faf944eba20df2490e606762|320X50,0.18,0.526316,0.592105,-0.0657895
BR|3|5ac2fe57faf944eba20df2490e606762|320X50,0.42,0.666667,0.777778,-0.111111
BR|3|5ac2fe57faf944eba20df2490e606762|320X50,0.43,0.695652,0.743902,-0.0482503
BR|3|5b2dc19ae1454f06abf4ba593bef1fe7|320X50,0.36,0.0444444,0.0444444,0
BR|3|5b2dc19ae1454f06abf4ba593bef1fe7|320X50,0.41,0,0.0444444,-0.0444444
BR|3|5c4a2c31736942e59a92b33b42386dd0|320X50,0.31,0.75,0.75,0
BR|3|5c70ef7b231b493e92664bcb34e9b32c|320X50,0.44,0,0.0372093,-0.0372093
BR|3|5c70ef7b231b493e92664bcb34e9b32c|320X50,0.46,0,0.0372093,-0.0372093
BR|3|5d8625a5e7a94473a48a0d3acdbd99a9|320X50,0.2,0,0.043722,-0.043722
BR|3|5d8625a5e7a94473a48a0d3acdbd99a9|320X50,0.41,0,0.043722,-0.043722
BR|3|614179e84d7b4dfe918bedccd31b3e1a|320X50,0.11,0.268293,0.268293,0
BR|3|61efb1e6623143ee8dabfb5fde5b9f5c|320X50,0.11,0,0.223011,-0.223011
BR|3|61efb1e6623143ee8dabfb5fde5b9f5c|320X50,0.42,0,0.247212,-0.247212
BR|3|61efb1e6623143ee8dabfb5fde5b9f5c|320X50,0.44,0,0.318226,-0.318226
BR|3|62c572ea1f224d74b33a4c887b71cc51|320X50,0.15,0.477212,0.477212,0
BR|3|62c572ea1f224d74b33a4c887b71cc51|320X50,0.31,0,0.477212,-0.477212
BR|3|62c572ea1f224d74b33a4c887b71cc51|320X50,0.48,0,0.477212,-0.477212
BR|3|6364afa679b447c5b24983f955c50c69|320X50,0.23,0.538462,0.538462,0
BR|3|6364afa679b447c5b24983f955c50c69|320X50,0.24,0.530405,0.530405,0
BR|3|6364afa679b447c5b24983f955c50c69|320X50,0.46,0.509434,0.509434,0
BR|3|64b1462fd9c94c3a8144f3ee2983d024|320X50,0.23,0,0.029703,-0.029703
BR|3|64b1462fd9c94c3a8144f3ee2983d024|320X50,0.29,0,0.029703,-0.029703
BR|3|64b1462fd9c94c3a8144f3ee2983d024|320X50,0.44,0,0.029703,-0.029703
BR|3|65495898b5324b6a8058b3136e160198|320X50,0.47,0,0.717949,-0.717949
BR|3|662002142a37426d8d34405182cc9fa3|320X50,0.47,0.421078,0.421078,0
BR|3|679db6720d894fb8ab5fec20dae5451f|320X50,0.48,0,0.125,-0.125
BR|3|694a260a61f24d7abeee61594fd197e6|320X50,0.22,0,0.0389344,-0.0389344
BR|3|694a260a61f24d7abeee61594fd197e6|320X50,0.41,0,0.0389344,-0.0389344
BR|3|69a0d0aa1759435f8c24d20017f8c2e6|320X50,0.25,0,0.178681,-0.178681
BR|3|69a0d0aa1759435f8c24d20017f8c2e6|320X50,0.26,0,0.178681,-0.178681
BR|3|69a0d0aa1759435f8c24d20017f8c2e6|320X50,0.42,0,0.178681,-0.178681
BR|3|6a48f791e2b144c6a17282df42fb4c60|320X50,0.33,0,0.0776637,-0.0776637
BR|3|6c3dc53d3b6e44a7b6eb4d696f86ca8c|320X50,0.3,0.714286,0.714286,0
BR|3|6c3dc53d3b6e44a7b6eb4d696f86ca8c|320X50,0.35,0.744681,0.744681,0
BR|3|6c3dc53d3b6e44a7b6eb4d696f86ca8c|320X50,0.37,0.755102,0.755102,0
BR|3|6c3dc53d3b6e44a7b6eb4d696f86ca8c|320X50,0.46,0.647059,0.647059,0
BR|3|6f8fd4d2569b4205a4a2d09c7f159ad4|320X50,0.4,0,0.0540541,-0.0540541
BR|3|7008740dbbe54123bdc7c1a3b2ebd17e|320X50,0.32,0,0.0860534,-0.0860534
BR|3|7008740dbbe54123bdc7c1a3b2ebd17e|320X50,0.4,0,0.0860534,-0.0860534
BR|3|70c57747e54244b3b0419dbb5375ac12|320X50,0.34,0,0.136691,-0.136691
BR|3|70c57747e54244b3b0419dbb5375ac12|320X50,0.41,0,0.136691,-0.136691
BR|3|70c57747e54244b3b0419dbb5375ac12|320X50,0.47,0,0.136691,-0.136691
BR|3|715520030dab4466b7098fbd5bed63fc|320X50,0.36,0,0.748,-0.748
BR|3|71f27b0aabfd454eae7a15e1037c0e9a|320X50,0.25,0,0.0603448,-0.0603448
BR|3|71f27b0aabfd454eae7a15e1037c0e9a|728X90,0.28,0,0.0652174,-0.0652174
BR|3|71f27b0aabfd454eae7a15e1037c0e9a|728X90,0.37,0,0.0652174,-0.0652174
BR|3|71fc85cdde2340b5896dc25173ba3368|320X50,0.06,0.355759,0.355759,0
BR|3|71fc85cdde2340b5896dc25173ba3368|320X50,0.18,0,0.588504,-0.588504
BR|3|71fc85cdde2340b5896dc25173ba3368|320X50,0.25,0,0.744995,-0.744995
BR|3|71fc85cdde2340b5896dc25173ba3368|320X50,0.34,0,0.659183,-0.659183
BR|3|71fc85cdde2340b5896dc25173ba3368|320X50,0.35,0,0.674073,-0.674073
BR|3|71fc85cdde2340b5896dc25173ba3368|320X50,0.43,0,0.598014,-0.598014
BR|3|72618d118dad4a59857280876f6cb6c6|320X50,0.26,0,0.170411,-0.170411
BR|3|72618d118dad4a59857280876f6cb6c6|320X50,0.29,0,0.0849875,-0.0849875
BR|3|72618d118dad4a59857280876f6cb6c6|320X50,0.48,0,0.153846,-0.153846
BR|3|726e1d3795c542978067922babaffd2c|320X50,0.11,0.480156,0.480156,0
BR|3|726e1d3795c542978067922babaffd2c|320X50,0.15,0.545455,0.545455,0
BR|3|726e1d3795c542978067922babaffd2c|320X50,0.31,0.564103,0.564103,0
BR|3|726e1d3795c542978067922babaffd2c|320X50,0.38,0.517241,0.517241,0
BR|3|73350c9123dc4238950e1f6bbce0873e|320X50,0.4,0,0.0316456,-0.0316456
BR|3|73ea459d01e44af5bf8a4803ef45c950|320X50,0.12,0,0.671918,-0.671918
BR|3|73ea459d01e44af5bf8a4803ef45c950|320X50,0.22,0,0.715565,-0.715565
BR|3|73ea459d01e44af5bf8a4803ef45c950|320X50,0.23,0,0.688574,-0.688574
BR|3|73ea459d01e44af5bf8a4803ef45c950|320X50,0.3,0,0.666667,-0.666667
BR|3|73ea459d01e44af5bf8a4803ef45c950|320X50,0.34,0,0.666667,-0.666667
BR|3|73ea459d01e44af5bf8a4803ef45c950|320X50,0.44,0,0.666667,-0.666667
BR|3|74a2edaef4b24b55a23259e70c4a2f0a|320X50,0.38,0,0.380208,-0.380208
BR|3|7530ff4450664c938670f96a6887b3ae|320X50,0.12,0,0.0308219,-0.0308219
BR|3|7530ff4450664c938670f96a6887b3ae|320X50,0.25,0,0.0308219,-0.0308219
BR|3|7530ff4450664c938670f96a6887b3ae|320X50,0.36,0,0.0308219,-0.0308219
BR|3|7530ff4450664c938670f96a6887b3ae|320X50,0.41,0,0.0308219,-0.0308219
BR|3|7530ff4450664c938670f96a6887b3ae|320X50,0.44,0,0.0308219,-0.0308219
BR|3|7530ff4450664c938670f96a6887b3ae|320X50,0.45,0,0.0308219,-0.0308219
BR|3|767d65ba18c04c71aaeccdbbe28a271b|320X50,0.31,0,0.0625,-0.0625
BR|3|767d65ba18c04c71aaeccdbbe28a271b|320X50,0.34,0,0.0625,-0.0625
BR|3|776ffdedfc3f42cba2a3314fba4e22ab|320X50,0.13,0,0.0991921,-0.0991921
BR|3|776ffdedfc3f42cba2a3314fba4e22ab|320X50,0.18,0,0.13947,-0.13947
BR|3|776ffdedfc3f42cba2a3314fba4e22ab|320X50,0.19,0,0.125,-0.125
BR|3|776ffdedfc3f42cba2a3314fba4e22ab|320X50,0.23,0,0.153498,-0.153498
BR|3|776ffdedfc3f42cba2a3314fba4e22ab|320X50,0.3,0.117647,0.117647,0
BR|3|776ffdedfc3f42cba2a3314fba4e22ab|728X90,0.4,0,0.179104,-0.179104
BR|3|776ffdedfc3f42cba2a3314fba4e22ab|728X90,0.42,0,0.179104,-0.179104
BR|3|776ffdedfc3f42cba2a3314fba4e22ab|728X90,0.45,0,0.179104,-0.179104
BR|3|77be9ad99d9b43449c38556524554d28|320X50,0.4,0,0.76834,-0.76834
BR|3|784168329b5643c8af4988df4cbbc10f|320X50,0.3,0,0.702128,-0.702128
BR|3|7d7c76562eb14b9c87b6d158bdc57eca|320X50,0.31,0,0.141328,-0.141328
BR|3|7d7c76562eb14b9c87b6d158bdc57eca|320X50,0.35,0,0.141328,-0.141328
BR|3|7ddaf557a9ae49d5a84b66ae0d949337|320X50,0.37,0,0.424658,-0.424658
BR|3|7e9070d8c3714c4cb64504d2c3e2cb76|320X50,0.49,0,0.252577,-0.252577
BR|3|7fa22f964d744c83b674aa1be2d487bf|320X480,0.12,0,0.0352941,-0.0352941
BR|3|7fa22f964d744c83b674aa1be2d487bf|320X480,0.23,0,0.0352941,-0.0352941
